            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459307.500000000, A.D. 2021-Apr-03 00:00:00.0000,  6.652866019872959E-01,  7.688489822553940E+07,  1.025263223498618E+01,  2.488973991847289E+01,  2.577318263483454E+02,  2.459019853414300E+06,  5.995515484154800E-06,  1.490045378567435E+02,  1.715355566368792E+02,  2.297036768830545E+08,  3.825224555405697E+08,  6.004487870166012E+07,
2459308.500000000, A.D. 2021-Apr-04 00:00:00.0000,  6.652860618390707E-01,  7.688505450072196E+07,  1.025262869922526E+01,  2.488968723551890E+01,  2.577319074416227E+02,  2.459019853359628E+06,  5.995511717574883E-06,  1.495224847803156E+02,  1.716809842235276E+02,  2.297037730880388E+08,  3.825224916753557E+08,  6.004491642385047E+07,
2459309.500000000, A.D. 2021-Apr-05 00:00:00.0000,  6.652855196039476E-01,  7.688521117401852E+07,  1.025262519770695E+01,  2.488963465898446E+01,  2.577319881371759E+02,  2.459019853303967E+06,  5.995507960515405E-06,  1.500404318037268E+02,  1.718262044855436E+02,  2.297038690499549E+08,  3.825225269258913E+08,  6.004495405074111E+07,
2459310.500000000, A.D. 2021-Apr-06 00:00:00.0000,  6.652849753022579E-01,  7.688536823914675E+07,  1.025262173065074E+01,  2.488958219520560E+01,  2.577320684205728E+02,  2.459019853247277E+06,  5.995504213164932E-06,  1.505583789545508E+02,  1.719712214662117E+02,  2.297039647639857E+08,  3.825225612888247E+08,  6.004499158044318E+07,
2459311.500000000, A.D. 2021-Apr-07 00:00:00.0000,  6.652844289600003E-01,  7.688552568809317E+07,  1.025261829830051E+01,  2.488952985100877E+01,  2.577321482759837E+02,  2.459019853189516E+06,  5.995500475762251E-06,  1.510763262633936E+02,  1.721160391821053E+02,  2.297040602240315E+08,  3.825225947599698E+08,  6.004502901056490E+07,
2459312.500000000, A.D. 2021-Apr-08 00:00:00.0000,  6.652838806120562E-01,  7.688568351021510E+07,  1.025261490092528E+01,  2.488947763373584E+01,  2.577322276860184E+02,  2.459019853130638E+06,  5.995496748615007E-06,  1.515942737642215E+02,  1.722606616238551E+02,  2.297041554222335E+08,  3.825226273342519E+08,  6.004506633802479E+07,
2459313.500000000, A.D. 2021-Apr-09 00:00:00.0000,  6.652833303061925E-01,  7.688584169113204E+07,  1.025261153881848E+01,  2.488942555125018E+01,  2.577323066315820E+02,  2.459019853070595E+06,  5.995493032121845E-06,  1.521122214946558E+02,  1.724050927569044E+02,  2.297042503484089E+08,  3.825226590056858E+08,  6.004510355883002E+07,
2459314.500000000, A.D. 2021-Apr-10 00:00:00.0000,  6.652827781078972E-01,  7.688600021139400E+07,  1.025260821229590E+01,  2.488937361191995E+01,  2.577323850917597E+02,  2.459019853009338E+06,  5.995489326798238E-06,  1.526301694962190E+02,  1.725493365222506E+02,  2.297043449893906E+08,  3.825226897673873E+08,  6.004514066781773E+07,
2459315.500000000, A.D. 2021-Apr-11 00:00:00.0000,  6.652822241064791E-01,  7.688615904481611E+07,  1.025260492169065E+01,  2.488932182455364E+01,  2.577324630437720E+02,  2.459019852946817E+06,  5.995485633307402E-06,  1.531481178144498E+02,  1.726933968371525E+02,  2.297044393282380E+08,  3.825227196116599E+08,  6.004517765834533E+07,
2459316.500000000, A.D. 2021-Apr-12 00:00:00.0000,  6.652816684214944E-01,  7.688631815673262E+07,  1.025260166734656E+01,  2.488927019830913E+01,  2.577325404629876E+02,  2.459019852882984E+06,  5.995481952491823E-06,  1.536660664989231E+02,  1.728372775957971E+02,  2.297045333434314E+08,  3.825227485301301E+08,  6.004521452197483E+07,
2459317.500000000, A.D. 2021-Apr-13 00:00:00.0000,  6.652811112110781E-01,  7.688647750175001E+07,  1.025259844960638E+01,  2.488921874251510E+01,  2.577326173230770E+02,  2.459019852817794E+06,  5.995478285412252E-06,  1.541840156029995E+02,  1.729809826699030E+02,  2.297046270078759E+08,  3.825227765140019E+08,  6.004525124808224E+07,
2459318.500000000, A.D. 2021-Apr-14 00:00:00.0000,  6.652805526805156E-01,  7.688663702145557E+07,  1.025259526879643E+01,  2.488916746642861E+01,  2.577326935963131E+02,  2.459019852751212E+06,  5.995474633385432E-06,  1.547019651833075E+02,  1.731245159092286E+02,  2.297047202879385E+08,  3.825228035544215E+08,  6.004528782347975E+07,
2459319.500000000, A.D. 2021-Apr-15 00:00:00.0000,  6.652799930913342E-01,  7.688679664200869E+07,  1.025259212520637E+01,  2.488911637890335E+01,  2.577327692540688E+02,  2.459019852683212E+06,  5.995470998021489E-06,  1.552199152988549E+02,  1.732678811419638E+02,  2.297048131424920E+08,  3.825228296429752E+08,  6.004532423204121E+07,
2459320.500000000, A.D. 2021-Apr-16 00:00:00.0000,  6.652794327705138E-01,  7.688695627173221E+07,  1.025258901906339E+01,  2.488906548795143E+01,  2.577328442675586E+02,  2.459019852613782E+06,  5.995467381258271E-06,  1.557378660096803E+02,  1.734110821749726E+02,  2.297049055220384E+08,  3.825228547723445E+08,  6.004536045435822E+07,
2459321.500000000, A.D. 2021-Apr-17 00:00:00.0000,  6.652788721190078E-01,  7.688711579892552E+07,  1.025258595050064E+01,  2.488901480019508E+01,  2.577329186088648E+02,  2.459019852542933E+06,  5.995463785388140E-06,  1.562558173749574E+02,  1.735541227938505E+02,  2.297049973680246E+08,  3.825228789371236E+08,  6.004539646747178E+07,
2459322.500000000, A.D. 2021-Apr-18 00:00:00.0000,  6.652783116184725E-01,  7.688727509020273E+07,  1.025258291952089E+01,  2.488896432021393E+01,  2.577329922522659E+02,  2.459019852470702E+06,  5.995460213071559E-06,  1.567737694505199E+02,  1.736970067627745E+02,  2.297050886124951E+08,  3.825229021347874E+08,  6.004543224473620E+07,
2459323.500000000, A.D. 2021-Apr-19 00:00:00.0000,  6.652777518345713E-01,  7.688743398979935E+07,  1.025257992595712E+01,  2.488891404981457E+01,  2.577330651758583E+02,  2.459019852397158E+06,  5.995456667329406E-06,  1.572917222858095E+02,  1.738397378241283E+02,  2.297051791782885E+08,  3.825229243667778E+08,  6.004546775589608E+07,
2459324.500000000, A.D. 2021-Apr-20 00:00:00.0000,  6.652771934157632E-01,  7.688759232013465E+07,  1.025257696943226E+01,  2.488886398725840E+01,  2.577331373634203E+02,  2.459019852322410E+06,  5.995453151509726E-06,  1.578096759203398E+02,  1.739823196979204E+02,  2.297052689798866E+08,  3.825229456396385E+08,  6.004550296741919E+07,
2459325.500000000, A.D. 2021-Apr-21 00:00:00.0000,  6.652766370860054E-01,  7.688774988404559E+07,  1.025257404932216E+01,  2.488881412650803E+01,  2.577332088064219E+02,  2.459019852246605E+06,  5.995449669222503E-06,  1.583276303798437E+02,  1.741247560810324E+02,  2.297053579250800E+08,  3.825229659661143E+08,  6.004553784314984E+07,
2459326.500000000, A.D. 2021-Apr-22 00:00:00.0000,  6.652760836303698E-01,  7.688790646894290E+07,  1.025257116472572E+01,  2.488876445657041E+01,  2.577332795060281E+02,  2.459019852169939E+06,  5.995446224239977E-06,  1.588455856723922E+02,  1.742670506463753E+02,  2.297054459175150E+08,  3.825229853660871E+08,  6.004557234530713E+07,
2459327.500000000, A.D. 2021-Apr-23 00:00:00.0000,  6.652755338727820E-01,  7.688806185307990E+07,  1.025256831444825E+01,  2.488871496104075E+01,  2.577333494748797E+02,  2.459019852092649E+06,  5.995442820361523E-06,  1.593635417848753E+02,  1.744092070420687E+02,  2.297055328601443E+08,  3.825230038672087E+08,  6.004560643583823E+07,
2459328.500000000, A.D. 2021-Apr-24 00:00:00.0000,  6.652749886457165E-01,  7.688821581394413E+07,  1.025256549700440E+01,  2.488866561797098E+01,  2.577334187383616E+02,  2.459019852015017E+06,  5.995439461246339E-06,  1.598814986804077E+02,  1.745512288908127E+02,  2.297056186595008E+08,  3.825230215050575E+08,  6.004564007809409E+07,
2459329.500000000, A.D. 2021-Apr-25 00:00:00.0000,  6.652744487550152E-01,  7.688836813788359E+07,  1.025256271064166E+01,  2.488861640009749E+01,  2.577334873351803E+02,  2.459019851937356E+06,  5.995436150232718E-06,  1.603994562969926E+02,  1.746931197895984E+02,  2.297057032303135E+08,  3.825230383227435E+08,  6.004567323863940E+07,
2459330.500000000, A.D. 2021-Apr-26 00:00:00.0000,  6.652739149410999E-01,  7.688851863059522E+07,  1.025255995338717E+01,  2.488856727549564E+01,  2.577335553169986E+02,  2.459019851860005E+06,  5.995432890153463E-06,  1.609174145480178E+02,  1.748348833099437E+02,  2.297057865002229E+08,  3.825230543698506E+08,  6.004570588910139E+07,
2459331.500000000, A.D. 2021-Apr-27 00:00:00.0000,  6.652733878410356E-01,  7.688866712727265E+07,  1.025255722311759E+01,  2.488851820867636E+01,  2.577336227471054E+02,  2.459019851783313E+06,  5.995429683168159E-06,  1.614353733244140E+02,  1.749765229986614E+02,  2.297058684140645E+08,  3.825230697008563E+08,  6.004573800784960E+07,
2459332.500000000, A.D. 2021-Apr-28 00:00:00.0000,  6.652728679568444E-01,  7.688881350090615E+07,  1.025255451764495E+01,  2.488846916202327E+01,  2.577336896979859E+02,  2.459019851707621E+06,  5.995426530643814E-06,  1.619533324991001E+02,  1.751180423793932E+02,  2.297059489369181E+08,  3.825230843729299E+08,  6.004576958119136E+07,
2459333.500000000, A.D. 2021-Apr-29 00:00:00.0000,  6.652723556311264E-01,  7.688895766854146E+07,  1.025255183480758E+01,  2.488842009738449E+01,  2.577337562483325E+02,  2.459019851633254E+06,  5.995423433077713E-06,  1.624712919324374E+02,  1.752594449545517E+02,  2.297060280560781E+08,  3.825230984436148E+08,  6.004580060414453E+07,
2459334.500000000, A.D. 2021-Apr-30 00:00:00.0000,  6.652718510357039E-01,  7.688909959392247E+07,  1.025254917256179E+01,  2.488837097775242E+01,  2.577338224794503E+02,  2.459019851560499E+06,  5.995420390093508E-06,  1.629892514789212E+02,  1.754007342077792E+02,  2.297061057811539E+08,  3.825231119683853E+08,  6.004583108047662E+07,
2459335.500000000, A.D. 2021-May-01 00:00:00.0000,  6.652713541729142E-01,  7.688923928669208E+07,  1.025254652906185E+01,  2.488832176879499E+01,  2.577338884716127E+02,  2.459019851489601E+06,  5.995417400499955E-06,  1.635072109940538E+02,  1.755419136065990E+02,  2.297061821425690E+08,  3.825231249984460E+08,  6.004586102211662E+07,
2459336.500000000, A.D. 2021-May-02 00:00:00.0000,  6.652708648889040E-01,  7.688937679837653E+07,  1.025254390271943E+01,  2.488827244007510E+01,  2.577339543007699E+02,  2.459019851420750E+06,  5.995414462403431E-06,  1.640251703406296E+02,  1.756829866050146E+02,  2.297062571886880E+08,  3.825231375789994E+08,  6.004589044802815E+07,
2459337.500000000, A.D. 2021-May-03 00:00:00.0000,  6.652703828962122E-01,  7.688951221592671E+07,  1.025254129223996E+01,  2.488822296588304E+01,  2.577340200358933E+02,  2.459019851354084E+06,  5.995411573356635E-06,  1.645431293938528E+02,  1.758239566458429E+02,  2.297063309820175E+08,  3.825231497481083E+08,  6.004591938272016E+07,
2459338.500000000, A.D. 2021-May-04 00:00:00.0000,  6.652699078026404E-01,  7.688964565364532E+07,  1.025253869663484E+01,  2.488817332564691E+01,  2.577340857371060E+02,  2.459019851289687E+06,  5.995408730527150E-06,  1.650610880450372E+02,  1.759648271626711E+02,  2.297064035949016E+08,  3.825231615361579E+08,  6.004594785455883E+07,
2459339.500000000, A.D. 2021-May-05 00:00:00.0000,  6.652694391428495E-01,  7.688977724447584E+07,  1.025253611521279E+01,  2.488812350395533E+01,  2.577341514546553E+02,  2.459019851227594E+06,  5.995405930867421E-06,  1.655790462037206E+02,  1.761056015813384E+02,  2.297064751051797E+08,  3.825231729658836E+08,  6.004597589406509E+07,
2459340.500000000, A.D. 2021-May-06 00:00:00.0000,  6.652689764094066E-01,  7.688990713153598E+07,  1.025253354755404E+01,  2.488807349024896E+01,  2.577342172286807E+02,  2.459019851167799E+06,  5.995403171270880E-06,  1.660970037982832E+02,  1.762462833209408E+02,  2.297065455921986E+08,  3.825231840528613E+08,  6.004600353235106E+07,
2459341.500000000, A.D. 2021-May-07 00:00:00.0000,  6.652685190804124E-01,  7.689003546066152E+07,  1.025253099347316E+01,  2.488802327826996E+01,  2.577342830896592E+02,  2.459019851110262E+06,  5.995400448701737E-06,  1.666149607752606E+02,  1.763868757943857E+02,  2.297066151334980E+08,  3.825231948063344E+08,  6.004603079982014E+07,
2459342.500000000, A.D. 2021-May-08 00:00:00.0000,  6.652680666419958E-01,  7.689016237440601E+07,  1.025252845297572E+01,  2.488797286536688E+01,  2.577343490593480E+02,  2.459019851054918E+06,  5.995397760292481E-06,  1.671329170976864E+02,  1.765273824085840E+02,  2.297066838023190E+08,  3.825232052302320E+08,  6.004605772519047E+07,
2459343.500000000, A.D. 2021-May-09 00:00:00.0000,  6.652676186052637E-01,  7.689028800757898E+07,  1.025252592621477E+01,  2.488792225175655E+01,  2.577344151520028E+02,  2.459019851001687E+06,  5.995395103410286E-06,  1.676508727428744E+02,  1.766678065643999E+02,  2.297067516659091E+08,  3.825232153242392E+08,  6.004608433482986E+07,
2459344.500000000, A.D. 2021-May-10 00:00:00.0000,  6.652671745193166E-01,  7.689041248385395E+07,  1.025252341345087E+01,  2.488787143982778E+01,  2.577344813756277E+02,  2.459019850950478E+06,  5.995392475704125E-06,  1.681688277001486E+02,  1.768081516565246E+02,  2.297068187843176E+08,  3.825232250847813E+08,  6.004611065228387E+07,
2459345.500000000, A.D. 2021-May-11 00:00:00.0000,  6.652667339776175E-01,  7.689053591420464E+07,  1.025252091501423E+01,  2.488782043345058E+01,  2.577345477334009E+02,  2.459019850901195E+06,  5.995389875116459E-06,  1.686867819681573E+02,  1.769484210731607E+02,  2.297068852100980E+08,  3.825232345059913E+08,  6.004613669815878E+07,
2459346.500000000, A.D. 2021-May-12 00:00:00.0000,  6.652662966216061E-01,  7.689065839606109E+07,  1.025251843127556E+01,  2.488776923743124E+01,  2.577346142248546E+02,  2.459019850853746E+06,  5.995387299884894E-06,  1.692047355526711E+02,  1.770886181958084E+02,  2.297069509882648E+08,  3.825232435804685E+08,  6.004616249010497E+07,
2459347.500000000, A.D. 2021-May-13 00:00:00.0000,  6.652658621407481E-01,  7.689078001342562E+07,  1.025251596262161E+01,  2.488771785704122E+01,  2.577346808469875E+02,  2.459019850808041E+06,  5.995384748527293E-06,  1.697226884644624E+02,  1.772287463990410E+02,  2.297070161566745E+08,  3.825232522999233E+08,  6.004618804296596E+07,
2459348.500000000, A.D. 2021-May-14 00:00:00.0000,  6.652654302708512E-01,  7.689090083743536E+07,  1.025251350943684E+01,  2.488766629764745E+01,  2.577347475951861E+02,  2.459019850763998E+06,  5.995382219821205E-06,  1.702406407175589E+02,  1.773688090503715E+02,  2.297070807465502E+08,  3.825232606556651E+08,  6.004621336898449E+07,
2459349.500000000, A.D. 2021-May-15 00:00:00.0000,  6.652650007905654E-01,  7.689102092739978E+07,  1.025251107209028E+01,  2.488761456443848E+01,  2.577348144639784E+02,  2.459019850721544E+06,  5.995379712776498E-06,  1.707585923277857E+02,  1.775088095101883E+02,  2.297071447831816E+08,  3.825232686389635E+08,  6.004623847807660E+07,
2459350.500000000, A.D. 2021-May-16 00:00:00.0000,  6.652645735171736E-01,  7.689114033201291E+07,  1.025250865092689E+01,  2.488756266223001E+01,  2.577348814476234E+02,  2.459019850680614E+06,  5.995377226606737E-06,  1.712765433116184E+02,  1.776487511317778E+02,  2.297072082866551E+08,  3.825232762412972E+08,  6.004626337811820E+07,
2459351.500000000, A.D. 2021-May-17 00:00:00.0000,  6.652641483022033E-01,  7.689125909059456E+07,  1.025250624626197E+01,  2.488751059532908E+01,  2.577349485405575E+02,  2.459019850641153E+06,  5.995374760701862E-06,  1.717944936853228E+02,  1.777886372614294E+02,  2.297072712725521E+08,  3.825232834545096E+08,  6.004628807521880E+07,
2459352.500000000, A.D. 2021-May-18 00:00:00.0000,  6.652637250267527E-01,  7.689137723439758E+07,  1.025250385837879E+01,  2.488745836746075E+01,  2.577350157377185E+02,  2.459019850603117E+06,  5.995372314600864E-06,  1.723124434642933E+02,  1.779284712386015E+02,  2.297073337526471E+08,  3.825232902708966E+08,  6.004631257399511E+07,
2459353.500000000, A.D. 2021-May-19 00:00:00.0000,  6.652633035971516E-01,  7.689149478781101E+07,  1.025250148752766E+01,  2.488740598172306E+01,  2.577350830347687E+02,  2.459019850566469E+06,  5.995369887967643E-06,  1.728303926626233E+02,  1.780682563961584E+02,  2.297073957355238E+08,  3.825232966832367E+08,  6.004633687781283E+07,
2459354.500000000, A.D. 2021-May-20 00:00:00.0000,  6.652628839408603E-01,  7.689161176949032E+07,  1.025249913392674E+01,  2.488735344057949E+01,  2.577351504282373E+02,  2.459019850531182E+06,  5.995367480569008E-06,  1.733483412928049E+02,  1.782079960606507E+02,  2.297074572271378E+08,  3.825233026847853E+08,  6.004636098900699E+07,
2459355.500000000, A.D. 2021-May-21 00:00:00.0000,  6.652624660027976E-01,  7.689172819336346E+07,  1.025249679776389E+01,  2.488730074587290E+01,  2.577352179155998E+02,  2.459019850497236E+06,  5.995365092255640E-06,  1.738662893655499E+02,  1.783476935526359E+02,  2.297075182313020E+08,  3.825233082692405E+08,  6.004638490907265E+07,
2459356.500000000, A.D. 2021-May-22 00:00:00.0000,  6.652620497420230E-01,  7.689184406953536E+07,  1.025249447919877E+01,  2.488724789884708E+01,  2.577352854953090E+02,  2.459019850464620E+06,  5.995362722945446E-06,  1.743842368897342E+02,  1.784873521870406E+02,  2.297075787501122E+08,  3.825233134306891E+08,  6.004640863883154E+07,
2459357.500000000, A.D. 2021-May-23 00:00:00.0000,  6.652616351289055E-01,  7.689195940505713E+07,  1.025249217836565E+01,  2.488719490018642E+01,  2.577353531667910E+02,  2.459019850433328E+06,  5.995360372609694E-06,  1.749021838723737E+02,  1.786269752735361E+02,  2.297076387843015E+08,  3.825233181635460E+08,  6.004643217857097E+07,
2459358.500000000, A.D. 2021-May-24 00:00:00.0000,  6.652612221425677E-01,  7.689207420461671E+07,  1.025248989537606E+01,  2.488714175005367E+01,  2.577354209304175E+02,  2.459019850403359E+06,  5.995358041260822E-06,  1.754201303186804E+02,  1.787665661169418E+02,  2.297076983335513E+08,  3.825233224624858E+08,  6.004645552816594E+07,
2459359.500000000, A.D. 2021-May-25 00:00:00.0000,  6.652608107687542E-01,  7.689218847111392E+07,  1.025248763032170E+01,  2.488708844813419E+01,  2.577354887874595E+02,  2.459019850374719E+06,  5.995355728942524E-06,  1.759380762321371E+02,  1.789061280176382E+02,  2.297077573967444E+08,  3.825233263223749E+08,  6.004647868717837E+07,
2459360.500000000, A.D. 2021-May-26 00:00:00.0000,  6.652604009980192E-01,  7.689230220614663E+07,  1.025248538327715E+01,  2.488703499368100E+01,  2.577355567400272E+02,  2.459019850347418E+06,  5.995353435721549E-06,  1.764560216146071E+02,  1.790456642719918E+02,  2.297078159721750E+08,  3.825233297382034E+08,  6.004650165493930E+07,
2459361.500000000, A.D. 2021-May-27 00:00:00.0000,  6.652599928241183E-01,  7.689241541044191E+07,  1.025248315430244E+01,  2.488698138555663E+01,  2.577356247910077E+02,  2.459019850321469E+06,  5.995351161680488E-06,  1.769739664664495E+02,  1.791851781727867E+02,  2.297078740577326E+08,  3.825233327050233E+08,  6.004652443062110E+07,
2459362.500000000, A.D. 2021-May-28 00:00:00.0000,  6.652595862427758E-01,  7.689252808418399E+07,  1.025248094344555E+01,  2.488692762227636E+01,  2.577356929439933E+02,  2.459019850296890E+06,  5.995348906912520E-06,  1.774919107866525E+02,  1.793246730096609E+02,  2.297079316510361E+08,  3.825233352178882E+08,  6.004654701329010E+07,
2459363.500000000, A.D. 2021-May-29 00:00:00.0000,  6.652591812504426E-01,  7.689264022734638E+07,  1.025247875074453E+01,  2.488687370204629E+01,  2.577357612032142E+02,  2.459019850273699E+06,  5.995346671515957E-06,  1.780098545729617E+02,  1.794641520695450E+02,  2.297079887495735E+08,  3.825233372718006E+08,  6.004656940196120E+07,
2459364.500000000, A.D. 2021-May-30 00:00:00.0000,  6.652587778434239E-01,  7.689275183992288E+07,  1.025247657622971E+01,  2.488681962280185E+01,  2.577358295734665E+02,  2.459019850251920E+06,  5.995344455590636E-06,  1.785277978220132E+02,  1.796036186371035E+02,  2.297080453507937E+08,  3.825233388616644E+08,  6.004659159563407E+07,
2459365.500000000, A.D. 2021-May-31 00:00:00.0000,  6.652583760170597E-01,  7.689286292214528E+07,  1.025247441992553E+01,  2.488676538224291E+01,  2.577358980600436E+02,  2.459019850231574E+06,  5.995342259234510E-06,  1.790457405294628E+02,  1.797430759951751E+02,  2.297081014521937E+08,  3.825233399822422E+08,  6.004661359332721E+07,
2459366.500000000, A.D. 2021-Jun-01 00:00:00.0000,  6.652579757650644E-01,  7.689297347465833E+07,  1.025247228185228E+01,  2.488671097786679E+01,  2.577359666686699E+02,  2.459019850212689E+06,  5.995340082540917E-06,  1.795636826901104E+02,  1.798825274252146E+02,  2.297081570513886E+08,  3.825233406281189E+08,  6.004663539410536E+07,
2459367.500000000, A.D. 2021-Jun-02 00:00:00.0000,  6.652575770789220E-01,  7.689308349867977E+07,  1.025247016202768E+01,  2.488665640699960E+01,  2.577360354054349E+02,  2.459714834651275E+06,  5.995337925596062E-06,  1.800816242980196E+02,  1.800219762077331E+02,  2.297082121461755E+08,  3.825233407936712E+08,  6.004665699710471E+07,
2459368.500000000, A.D. 2021-Jun-03 00:00:00.0000,  6.652571799473560E-01,  7.689319299614225E+07,  1.025246806046839E+01,  2.488660166682760E+01,  2.577361042767308E+02,  2.459714834883125E+06,  5.995335788476737E-06,  1.805995653466277E+02,  1.801614256227372E+02,  2.297082667345919E+08,  3.825233404730415E+08,  6.004667840155570E+07,
2459369.500000000, A.D. 2021-Jun-04 00:00:00.0000,  6.652567843560780E-01,  7.689330196975791E+07,  1.025246597719103E+01,  2.488654675441672E+01,  2.577361732891957E+02,  2.459714835114211E+06,  5.995333671249472E-06,  1.811175058288686E+02,  1.803008789501716E+02,  2.297083208149377E+08,  3.825233396601174E+08,  6.004669960679159E+07,
2459370.500000000, A.D. 2021-Jun-05 00:00:00.0000,  6.652563902871446E-01,  7.689341042319265E+07,  1.025246391221381E+01,  2.488649166675106E+01,  2.577362424496505E+02,  2.459714835344552E+06,  5.995331573967443E-06,  1.816354457372522E+02,  1.804403394703518E+02,  2.297083743858535E+08,  3.825233383485144E+08,  6.004672061227934E+07,
2459371.500000000, A.D. 2021-Jun-06 00:00:00.0000,  6.652559977187967E-01,  7.689351836110802E+07,  1.025246186555738E+01,  2.488643640075163E+01,  2.577363117650461E+02,  2.459714835574172E+06,  5.995329496669886E-06,  1.821533850639731E+02,  1.805798104644047E+02,  2.297084274463364E+08,  3.825233365315648E+08,  6.004674141762558E+07,
2459372.500000000, A.D. 2021-Jun-07 00:00:00.0000,  6.652556066251291E-01,  7.689362578925119E+07,  1.025245983724594E+01,  2.488638095330276E+01,  2.577363812424084E+02,  2.459714835803096E+06,  5.995327439380490E-06,  1.826713238009973E+02,  1.807192952147047E+02,  2.297084799957804E+08,  3.825233342023095E+08,  6.004676202259264E+07,
2459373.500000000, A.D. 2021-Jun-08 00:00:00.0000,  6.652552169758656E-01,  7.689373271451522E+07,  1.025245782730806E+01,  2.488632532127461E+01,  2.577364508887863E+02,  2.459714836031348E+06,  5.995325402106310E-06,  1.831892619401519E+02,  1.808587970053106E+02,  2.297085320340043E+08,  3.825233313534935E+08,  6.004678242710944E+07,
2459374.500000000, A.D. 2021-Jun-09 00:00:00.0000,  6.652548287360871E-01,  7.689383914501479E+07,  1.025245583577769E+01,  2.488626950154908E+01,  2.577365207111993E+02,  2.459714836258955E+06,  5.995323384836296E-06,  1.837071994732015E+02,  1.809983191224011E+02,  2.297085835612896E+08,  3.825233279775645E+08,  6.004680263128623E+07,
2459375.500000000, A.D. 2021-Jun-10 00:00:00.0000,  6.652544418660109E-01,  7.689394509014700E+07,  1.025245386269504E+01,  2.488621349104516E+01,  2.577365907165854E+02,  2.459714836485945E+06,  5.995321387540054E-06,  1.842251363919237E+02,  1.811378648547099E+02,  2.297086345784118E+08,  3.825233240666765E+08,  6.004682263542705E+07,
2459376.500000000, A.D. 2021-Jun-11 00:00:00.0000,  6.652540563208353E-01,  7.689405056063613E+07,  1.025245190810697E+01,  2.488615728673422E+01,  2.577366609117551E+02,  2.459714836712346E+06,  5.995319410166832E-06,  1.847430726881987E+02,  1.812774374939665E+02,  2.297086850866662E+08,  3.825233196126963E+08,  6.004684244003978E+07,
2459377.500000000, A.D. 2021-Jun-12 00:00:00.0000,  6.652536720504751E-01,  7.689415556860776E+07,  1.025244997206821E+01,  2.488610088567687E+01,  2.577367313033336E+02,  2.459714836938188E+06,  5.995317452643932E-06,  1.852610083540594E+02,  1.814170403353273E+02,  2.297087350879092E+08,  3.825233146072107E+08,  6.004686204585216E+07,
2459378.500000000, A.D. 2021-Jun-13 00:00:00.0000,  6.652532889994290E-01,  7.689426012762809E+07,  1.025244805464186E+01,  2.488604428503987E+01,  2.577368018977145E+02,  2.459714837163500E+06,  5.995315514875677E-06,  1.857789433817758E+02,  1.815566766778178E+02,  2.297087845845837E+08,  3.825233090415393E+08,  6.004688145382207E+07,
2459379.500000000, A.D. 2021-Jun-14 00:00:00.0000,  6.652529071066077E-01,  7.689436425275438E+07,  1.025244615589987E+01,  2.488598748212133E+01,  2.577368727010066E+02,  2.459714837388315E+06,  5.995313596742109E-06,  1.862968777639277E+02,  1.816963498247718E+02,  2.297088335797530E+08,  3.825233029067516E+08,  6.004690066515057E+07,
2459380.500000000, A.D. 2021-Jun-15 00:00:00.0000,  6.652525263051621E-01,  7.689446796058647E+07,  1.025244427592383E+01,  2.488593047437741E+01,  2.577369437189808E+02,  2.459714837612662E+06,  5.995311698097637E-06,  1.868148114934739E+02,  1.818360630842732E+02,  2.297088820771352E+08,  3.825232961936839E+08,  6.004691968129548E+07,
2459381.500000000, A.D. 2021-Jun-16 00:00:00.0000,  6.652521465223212E-01,  7.689457126931563E+07,  1.025244241480556E+01,  2.488587325944957E+01,  2.577370149570145E+02,  2.459714837836575E+06,  5.995309818769614E-06,  1.873327445638266E+02,  1.819758197695988E+02,  2.297089300811394E+08,  3.825232888929632E+08,  6.004693850398559E+07,
2459382.500000000, A.D. 2021-Jun-17 00:00:00.0000,  6.652517676792390E-01,  7.689467419877239E+07,  1.025244057264757E+01,  2.488581583519127E+01,  2.577370864200346E+02,  2.459714838060086E+06,  5.995307958556909E-06,  1.878506769689312E+02,  1.821156231996665E+02,  2.297089775969024E+08,  3.825232809950324E+08,  6.004695713523500E+07,
2459383.500000000, A.D. 2021-Jun-18 00:00:00.0000,  6.652513896908476E-01,  7.689477677047299E+07,  1.025243874956374E+01,  2.488575819969860E+01,  2.577371581124566E+02,  2.459714838283227E+06,  5.995306117228385E-06,  1.883686087033447E+02,  1.822554766994831E+02,  2.297090246303274E+08,  3.825232724901819E+08,  6.004697557735837E+07,
2459384.500000000, A.D. 2021-Jun-19 00:00:00.0000,  6.652510124657222E-01,  7.689487900766379E+07,  1.025243694567977E+01,  2.488570035133976E+01,  2.577372300381215E+02,  2.459714838506032E+06,  5.995304294521349E-06,  1.888865397623271E+02,  1.823953836005992E+02,  2.297090711881237E+08,  3.825232633685836E+08,  6.004699383298635E+07,
2459385.500000000, A.D. 2021-Jun-20 00:00:00.0000,  6.652506359059576E-01,  7.689498093536344E+07,  1.025243516113367E+01,  2.488564228878733E+01,  2.577373022002280E+02,  2.459714838728535E+06,  5.995302490139929E-06,  1.894044701419363E+02,  1.825353472415663E+02,  2.297091172778481E+08,  3.825232536203328E+08,  6.004701190508199E+07,
