            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2455457.500000000, A.D. 2010-Sep-18 00:00:00.0000,  4.950777003320886E-01,  1.353604979183922E+08,  5.868293415209744E+00,  1.416286426383849E+02,  4.093505499765025E+01,  2.455269021604639E+06,  4.755293882037886E-06,  7.743774185495352E+01,  1.318221642036386E+02,  2.680818375568262E+08,  4.008031771952603E+08,  7.570510023782623E+07,
2455460.500000000, A.D. 2010-Sep-21 00:00:00.0000,  4.950755504608722E-01,  1.353614659518959E+08,  5.868284132101675E+00,  1.416286535023662E+02,  4.093541417381616E+01,  2.455269021384678E+06,  4.755273241640938E-06,  7.867006293187212E+01,  1.326583080409868E+02,  2.680826133007576E+08,  4.008037606496193E+08,  7.570542883793825E+07,
2455463.500000000, A.D. 2010-Sep-24 00:00:00.0000,  4.950733718044406E-01,  1.353624608660643E+08,  5.868274713271196E+00,  1.416286631717672E+02,  4.093578679505014E+01,  2.455269021167411E+06,  4.755251591737773E-06,  7.990235523898072E+01,  1.334812699437576E+02,  2.680834269917688E+08,  4.008043931174734E+08,  7.570577351269874E+07,
2455466.500000000, A.D. 2010-Sep-27 00:00:00.0000,  4.950711459110966E-01,  1.353634885205915E+08,  5.868264952821181E+00,  1.416286718153476E+02,  4.093617408867399E+01,  2.455269020950162E+06,  4.755228884254077E-06,  8.113461826952945E+01,  1.342915268798437E+02,  2.680842804375722E+08,  4.008050723545528E+08,  7.570613502791905E+07,
2455469.500000000, A.D. 2010-Sep-30 00:00:00.0000,  4.950688585245687E-01,  1.353645517352562E+08,  5.868254663859068E+00,  1.416286795026608E+02,  4.093657567535742E+01,  2.455269020729642E+06,  4.755205172040315E-06,  8.236685346862666E+01,  1.350895362377290E+02,  2.680851716527424E+08,  4.008057915702287E+08,  7.570651254266173E+07,
2455472.500000000, A.D. 2010-Oct-03 00:00:00.0000,  4.950665029236851E-01,  1.353656502052628E+08,  5.868243731834756E+00,  1.416286861840687E+02,  4.093699015668084E+01,  2.455269020503281E+06,  4.755180566148667E-06,  8.359906306262982E+01,  1.358757364298835E+02,  2.680860964643110E+08,  4.008065427233591E+08,  7.570690428935120E+07,
2455475.500000000, A.D. 2010-Oct-06 00:00:00.0000,  4.950640787087168E-01,  1.353667818327709E+08,  5.868232116837641E+00,  1.416286917302072E+02,  4.093741594395519E+01,  2.455269020269782E+06,  4.755155182810524E-06,  8.483124896290002E+01,  1.366505471253445E+02,  2.680870505045364E+08,  4.008073191763019E+08,  7.570730841789748E+07,
2455478.500000000, A.D. 2010-Oct-09 00:00:00.0000,  4.950615887254599E-01,  1.353679441323868E+08,  5.868219826503320E+00,  1.416286959817975E+02,  4.093785178034891E+01,  2.455269020028940E+06,  4.755129112827101E-06,  8.606341229260747E+01,  1.374143697140609E+02,  2.680880303613620E+08,  4.008081165903372E+08,  7.570772348302580E+07,
2455481.500000000, A.D. 2010-Oct-12 00:00:00.0000,  4.950590365221724E-01,  1.353691350386379E+08,  5.868206887614634E+00,  1.416286987808132E+02,  4.093829688800074E+01,  2.455269019781205E+06,  4.755102414946459E-06,  8.729555341137571E+01,  1.381675881033350E+02,  2.680890338273814E+08,  4.008089326161249E+08,  7.570814854974128E+07,
2455484.500000000, A.D. 2010-Oct-15 00:00:00.0000,  4.950564249968148E-01,  1.353703531636523E+08,  5.868193328064952E+00,  1.416286999816948E+02,  4.093875090814633E+01,  2.455269019527309E+06,  4.755075121396739E-06,  8.852767213018809E+01,  1.389105696823080E+02,  2.680900596919138E+08,  4.008097662201754E+08,  7.570858310525595E+07,
2455487.500000000, A.D. 2010-Oct-18 00:00:00.0000,  4.950537559295333E-01,  1.353715977655574E+08,  5.868179168566586E+00,  1.416286994511989E+02,  4.093921378332066E+01,  2.455269019268036E+06,  4.755047246157020E-06,  8.975976792757069E+01,  1.396436662999517E+02,  2.680911074301720E+08,  4.008106170947866E+08,  7.570902692732407E+07,
2455490.500000000, A.D. 2010-Oct-21 00:00:00.0000,  4.950510299662426E-01,  1.353728686202767E+08,  5.868164420207934E+00,  1.416286970640115E+02,  4.093968565083285E+01,  2.455269019004106E+06,  4.755018791945547E-06,  9.099184010701690E+01,  1.403672151836891E+02,  2.680921769406255E+08,  4.008114852609742E+08,  7.570947997299157E+07,
2455493.500000000, A.D. 2010-Oct-24 00:00:00.0000,  4.950482467707806E-01,  1.353741658878709E+08,  5.868149084731156E+00,  1.416286926977561E+02,  4.094016676502852E+01,  2.455269018736130E+06,  4.754989755113822E-06,  9.222388789683040E+01,  1.410815397809639E+02,  2.680932683610640E+08,  4.008123708342571E+08,  7.570994230068168E+07,
2455496.500000000, A.D. 2010-Oct-27 00:00:00.0000,  4.950454052105049E-01,  1.353754900029165E+08,  5.868133155786405E+00,  1.416286862287230E+02,  4.094065744537913E+01,  2.455269018464593E+06,  4.754960128801379E-06,  9.345591050951269E+01,  1.417869505287094E+02,  2.680943819500279E+08,  4.008132738971393E+08,  7.571041401996952E+07,
2455499.500000000, A.D. 2010-Oct-30 00:00:00.0000,  4.950425035252748E-01,  1.353768415917833E+08,  5.868116620371491E+00,  1.416286775285915E+02,  4.094115804281805E+01,  2.455269018189858E+06,  4.754929904907742E-06,  9.468790717650029E+01,  1.424837455611143E+02,  2.680955180126916E+08,  4.008141944336000E+08,  7.571089526018678E+07,
2455502.500000000, A.D. 2010-Nov-02 00:00:00.0000,  4.950395394690220E-01,  1.353782214110764E+08,  5.868099460169963E+00,  1.416286664620524E+02,  4.094166891759163E+01,  2.455269017912170E+06,  4.754899075336330E-06,  9.591987716908112E+01,  1.431722113653639E+02,  2.680966768541105E+08,  4.008151322971447E+08,  7.571138615061688E+07,
2455505.500000000, A.D. 2010-Nov-05 00:00:00.0000,  4.950365104284156E-01,  1.353796303000892E+08,  5.868081652730877E+00,  1.416286528851800E+02,  4.094219042378709E+01,  2.455269017631663E+06,  4.754867632823482E-06,  9.715181981209780E+01,  1.438526233929930E+02,  2.680978587480582E+08,  4.008160871960273E+08,  7.571188680729455E+07,
2455508.500000000, A.D. 2010-Nov-08 00:00:00.0000,  4.950334135283673E-01,  1.353810691408155E+08,  5.868063172532727E+00,  1.416286366444469E+02,  4.094272289731452E+01,  2.455269017348374E+06,  4.754835571555091E-06,  9.838373449416257E+01,  1.445252466326144E+02,  2.680990639138472E+08,  4.008170586868789E+08,  7.571239732318658E+07,
2455511.500000000, A.D. 2010-Nov-11 00:00:00.0000,  4.950302457356001E-01,  1.353825388200374E+08,  5.868043992016184E+00,  1.416286175763596E+02,  4.094326664522294E+01,  2.455269017062248E+06,  4.754802887701078E-06,  9.961562067631772E+01,  1.451903361484286E+02,  2.681002924962349E+08,  4.008180461724324E+08,  7.571291775967985E+07,
2455514.500000000, A.D. 2010-Nov-14 00:00:00.0000,  4.950270039721382E-01,  1.353840401886303E+08,  5.868024082699673E+00,  1.416285955077983E+02,  4.094382193488398E+01,  2.455269016773154E+06,  4.754769579956275E-06,  1.008474778999831E+02,  1.458481375879893E+02,  2.681015445450879E+08,  4.008190489015455E+08,  7.571344813796647E+07,
2455517.500000000, A.D. 2010-Nov-17 00:00:00.0000,  4.950236852519725E-01,  1.353855740135441E+08,  5.868003416520881E+00,  1.416285702572759E+02,  4.094438898217977E+01,  2.455269016480911E+06,  4.754735650139631E-06,  1.020793057937725E+02,  1.464988876618128E+02,  2.681028199928519E+08,  4.008200659721596E+08,  7.571398842949934E+07,
2455520.500000000, A.D. 2010-Nov-20 00:00:00.0000,  4.950202868559550E-01,  1.353871409179339E+08,  5.867981967590628E+00,  1.416285416374989E+02,  4.094496793829394E+01,  2.455269016185320E+06,  4.754701103877712E-06,  1.033111040775383E+02,  1.471428145966516E+02,  2.681041186288505E+08,  4.008210963397671E+08,  7.571453854510450E+07,
2455523.500000000, A.D. 2010-Nov-23 00:00:00.0000,  4.950168065602166E-01,  1.353887413059402E+08,  5.867959714591204E+00,  1.416285094598269E+02,  4.094555887572967E+01,  2.455269015886225E+06,  4.754665951340686E-06,  1.045428725597143E+02,  1.477801385628763E+02,  2.681054400716102E+08,  4.008221388372802E+08,  7.571509832325651E+07,
2455526.500000000, A.D. 2010-Nov-26 00:00:00.0000,  4.950132429284680E-01,  1.353903752723368E+08,  5.867936644069434E+00,  1.416284735414286E+02,  4.094616177643814E+01,  2.455269015583603E+06,  4.754630207872983E-06,  1.057746111198065E+02,  1.484110720738427E+02,  2.681067837451400E+08,  4.008231922179432E+08,  7.571566752002960E+07,
2455529.500000000, A.D. 2010-Nov-29 00:00:00.0000,  4.950095956555634E-01,  1.353920425083597E+08,  5.867912754760206E+00,  1.416284337159294E+02,  4.094677652959128E+01,  2.455269015277700E+06,  4.754593894100967E-06,  1.070063196610891E+02,  1.490358203503675E+02,  2.681081488748713E+08,  4.008242552413828E+08,  7.571624580737646E+07,
2455532.500000000, A.D. 2010-Dec-02 00:00:00.0000,  4.950058658872468E-01,  1.353937422412708E+08,  5.867888062585811E+00,  1.416283898475596E+02,  4.094740295547906E+01,  2.455269014969226E+06,  4.754557034599746E-06,  1.082379980085698E+02,  1.496545816352210E+02,  2.681095345377627E+08,  4.008253268342547E+08,  7.571683279435220E+07,
2455535.500000000, A.D. 2010-Dec-05 00:00:00.0000,  4.950020562985392E-01,  1.353954732977003E+08,  5.867862604657939E+00,  1.416283418460460E+02,  4.094804088532568E+01,  2.455269014659571E+06,  4.754519653448673E-06,  1.094696457200779E+02,  1.502675474319895E+02,  2.681109398293746E+08,  4.008264063610489E+08,  7.571742809788899E+07,
2455538.500000000, A.D. 2010-Dec-08 00:00:00.0000,  4.949981704634640E-01,  1.353972344606711E+08,  5.867836437846817E+00,  1.416282896726918E+02,  4.094869033846424E+01,  2.455269014350967E+06,  4.754481764326165E-06,  1.107012617921293E+02,  1.508749026379025E+02,  2.681123642362475E+08,  4.008274940118238E+08,  7.571803150054178E+07,
2455541.500000000, A.D. 2010-Dec-11 00:00:00.0000,  4.949942108098213E-01,  1.353990253363678E+08,  5.867809623801831E+00,  1.416282333170309E+02,  4.094935182022534E+01,  2.455269014046314E+06,  4.754443353738939E-06,  1.119328443208309E+02,  1.514768255695242E+02,  2.681138082664203E+08,  4.008285911964728E+08,  7.571864321758984E+07,
2455544.500000000, A.D. 2010-Dec-14 00:00:00.0000,  4.949901747436243E-01,  1.354008477628374E+08,  5.867782192333497E+00,  1.416281727175290E+02,  4.095002666257277E+01,  2.455269013748315E+06,  4.754404361558212E-06,  1.131643903586726E+02,  1.520734879875276E+02,  2.681152741812482E+08,  4.008297005996590E+08,  7.571926420705481E+07,
2455547.500000000, A.D. 2010-Dec-17 00:00:00.0000,  4.949860502094254E-01,  1.354027071330173E+08,  5.867754089105057E+00,  1.416281076265400E+02,  4.095071713388165E+01,  2.455269013457796E+06,  4.754364674038829E-06,  1.143958963782964E+02,  1.526650553952099E+02,  2.681167662579772E+08,  4.008308253829371E+08,  7.571989628094311E+07,
2455550.500000000, A.D. 2010-Dec-20 00:00:00.0000,  4.949818144971377E-01,  1.354046122330878E+08,  5.867725142976007E+00,  1.416280374955671E+02,  4.095142596758915E+01,  2.455269013171995E+06,  4.754324149192156E-06,  1.156273595191262E+02,  1.532516878848264E+02,  2.681182898359617E+08,  4.008319674388356E+08,  7.572054170121539E+07,
2455553.500000000, A.D. 2010-Dec-23 00:00:00.0000,  4.949774395978586E-01,  1.354065727590800E+08,  5.867695096930105E+00,  1.416279615045061E+02,  4.095215536972923E+01,  2.455269012884457E+06,  4.754282671957041E-06,  1.168587789542760E+02,  1.538335413462103E+02,  2.681198492424931E+08,  4.008331257259061E+08,  7.572120230112663E+07,
2455556.500000000, A.D. 2010-Dec-26 00:00:00.0000,  4.949729014803105E-01,  1.354085959470483E+08,  5.867663695020532E+00,  1.416278787547742E+02,  4.095290620282965E+01,  2.455269012587082E+06,  4.754240200683335E-06,  1.180901562353001E+02,  1.544107683186486E+02,  2.681214460450761E+08,  4.008342961431038E+08,  7.572187874484268E+07,
2455559.500000000, A.D. 2010-Dec-29 00:00:00.0000,  4.949681862207016E-01,  1.354106848779094E+08,  5.867630758770542E+00,  1.416277884790075E+02,  4.095367796293711E+01,  2.455269012272784E+06,  4.754196769840151E-06,  1.193214943650135E+02,  1.549835180177404E+02,  2.681230789494076E+08,  4.008354730209059E+08,  7.572257048420489E+07,
2455562.500000000, A.D. 2011-Jan-01 00:00:00.0000,  4.949632897519801E-01,  1.354128391529266E+08,  5.867596205599451E+00,  1.416276901258438E+02,  4.095446936969559E+01,  2.455269011936859E+06,  4.754152457970208E-06,  1.205527965206861E+02,  1.555519358625403E+02,  2.681247450040342E+08,  4.008366508551418E+08,  7.572327626903714E+07,
2455565.500000000, A.D. 2011-Jan-04 00:00:00.0000,  4.949582139967917E-01,  1.354150565884277E+08,  5.867560022791419E+00,  1.416275833232795E+02,  4.095527898841805E+01,  2.455269011576834E+06,  4.754107353035749E-06,  1.217840652862008E+02,  1.561161630838425E+02,  2.681264409031839E+08,  4.008378252179402E+08,  7.572399469905132E+07,
2455568.500000000, A.D. 2011-Jan-07 00:00:00.0000,  4.949529631007649E-01,  1.354173345963158E+08,  5.867522232452005E+00,  1.416274678008600E+02,  4.095610557291530E+01,  2.455269011191651E+06,  4.754061532900985E-06,  1.230153024934981E+02,  1.566763366457386E+02,  2.681281637205877E+08,  4.008389928448595E+08,  7.572472453471246E+07,
2455571.500000000, A.D. 2011-Jan-10 00:00:00.0000,  4.949475412364530E-01,  1.354196708756446E+08,  5.867482866933427E+00,  1.416273433265287E+02,  4.095694815483508E+01,  2.455269010780914E+06,  4.754015059921392E-06,  1.242465093789476E+02,  1.572325893986242E+02,  2.681299111129458E+08,  4.008401513502470E+08,  7.572546478343563E+07,
2455574.500000000, A.D. 2011-Jan-13 00:00:00.0000,  4.949419517612727E-01,  1.354220636052665E+08,  5.867441956694917E+00,  1.416272096711390E+02,  4.095780600706532E+01,  2.455269010344412E+06,  4.753967982690132E-06,  1.254776868035328E+02,  1.577850503226734E+02,  2.681316812543023E+08,  4.008412989033381E+08,  7.572621467178802E+07,
2455577.500000000, A.D. 2011-Jan-16 00:00:00.0000,  4.949361971176347E-01,  1.354245113985417E+08,  5.867399526258018E+00,  1.416270665938489E+02,  4.095867857291309E+01,  2.455269009881894E+06,  4.753920339834818E-06,  1.267088354298270E+02,  1.583338447767581E+02,  2.681334726933174E+08,  4.008424339880931E+08,  7.572697358502829E+07,
2455580.500000000, A.D. 2011-Jan-19 00:00:00.0000,  4.949302790279499E-01,  1.354270131834546E+08,  5.867355594099186E+00,  1.416269138390635E+02,  4.095956540128669E+01,  2.455269009392986E+06,  4.753872163578320E-06,  1.279399558377807E+02,  1.588790947221461E+02,  2.681352842194017E+08,  4.008435552553487E+08,  7.572774101039812E+07,
2455583.500000000, A.D. 2011-Jan-22 00:00:00.0000,  4.949241987576997E-01,  1.354295680809202E+08,  5.867310174013175E+00,  1.416267511385834E+02,  4.096046609845052E+01,  2.455269008877190E+06,  4.753823482433176E-06,  1.291710485922749E+02,  1.594209189171256E+02,  2.681371147614147E+08,  4.008446614419093E+08,  7.572851649420923E+07,
2455586.500000000, A.D. 2011-Jan-25 00:00:00.0000,  4.949179573576039E-01,  1.354321753044830E+08,  5.867263276785990E+00,  1.416265782156077E+02,  4.096138029525535E+01,  2.455269008333902E+06,  4.753774323064338E-06,  1.304021142793231E+02,  1.599594330874391E+02,  2.681389633176298E+08,  4.008457513307767E+08,  7.572929961217423E+07,
2455589.500000000, A.D. 2011-Jan-28 00:00:00.0000,  4.949115558614804E-01,  1.354348340836429E+08,  5.867214911733768E+00,  1.416263947891085E+02,  4.096230762574287E+01,  2.455269007762451E+06,  4.753724711532942E-06,  1.316331535239329E+02,  1.604947500785343E+02,  2.681408289089666E+08,  4.008468237342903E+08,  7.573008994959453E+07,
2455592.500000000, A.D. 2011-Jan-31 00:00:00.0000,  4.949049954428334E-01,  1.354375436059847E+08,  5.867165087998183E+00,  1.416262005780659E+02,  4.096324771320486E+01,  2.455269007162135E+06,  4.753674674132457E-06,  1.328641669979891E+02,  1.610269799944569E+02,  2.681427105475479E+08,  4.008478774891111E+08,  7.573088708803992E+07,
2455595.500000000, A.D. 2011-Feb-03 00:00:00.0000,  4.948982775415836E-01,  1.354403029719143E+08,  5.867113815628819E+00,  1.416259953055346E+02,  4.096420016067967E+01,  2.455269006532250E+06,  4.753624237982393E-06,  1.340951554231156E+02,  1.615562303267996E+02,  2.681446072143710E+08,  4.008489114568278E+08,  7.573169059588873E+07,
2455598.500000000, A.D. 2011-Feb-06 00:00:00.0000,  4.948914039751374E-01,  1.354431111557938E+08,  5.867061106537724E+00,  1.416257787027594E+02,  4.096516454365500E+01,  2.455269005872131E+06,  4.753573431506034E-06,  1.353261195713127E+02,  1.620826060760571E+02,  2.681465178413377E+08,  4.008499245268815E+08,  7.573250002071479E+07,
2455601.500000000, A.D. 2011-Feb-09 00:00:00.0000,  4.948843770483802E-01,  1.354459669677359E+08,  5.867006975440971E+00,  1.416255505137473E+02,  4.096614040333797E+01,  2.455269005181186E+06,  4.753522284888484E-06,  1.365570602647139E+02,  1.626062098669245E+02,  2.681484412940224E+08,  4.008509156203088E+08,  7.573331488198660E+07,
2455604.500000000, A.D. 2011-Feb-12 00:00:00.0000,  4.948771996783943E-01,  1.354488690102848E+08,  5.866951440921985E+00,  1.416253105008729E+02,  4.096712723925953E+01,  2.455269004458940E+06,  4.753470830595881E-06,  1.377879783746761E+02,  1.631271420584791E+02,  2.681503763521388E+08,  4.008518836939927E+08,  7.573413466279155E+07,
2455607.500000000, A.D. 2011-Feb-15 00:00:00.0000,  4.948698755520147E-01,  1.354518156237380E+08,  5.866894526786052E+00,  1.416250584523532E+02,  4.096812450031473E+01,  2.455269003705094E+06,  4.753419104028831E-06,  1.390188748191555E+02,  1.636455008495704E+02,  2.681523216849560E+08,  4.008528277461740E+08,  7.573495879942010E+07,
2455610.500000000, A.D. 2011-Feb-18 00:00:00.0000,  4.948624093366499E-01,  1.354548048134995E+08,  5.866836263915275E+00,  1.416247941927353E+02,  4.096913157393422E+01,  2.455269002919616E+06,  4.753367144369626E-06,  1.402497505552709E+02,  1.641613823788121E+02,  2.681542758194242E+08,  4.008537468253490E+08,  7.573578666786149E+07,
2455613.500000000, A.D. 2011-Feb-21 00:00:00.0000,  4.948548069637212E-01,  1.354578341538735E+08,  5.866776692864082E+00,  1.416245175978441E+02,  4.097014777429477E+01,  2.455269002102874E+06,  4.753314995644185E-06,  1.414806065606783E+02,  1.646748808170405E+02,  2.681562371002215E+08,  4.008546400465693E+08,  7.573661756687590E+07,
2455616.500000000, A.D. 2011-Feb-24 00:00:00.0000,  4.948470759907996E-01,  1.354609006686259E+08,  5.866715867378534E+00,  1.416242286155560E+02,  4.097117233365760E+01,  2.455269001255840E+06,  4.753262707895729E-06,  1.427114437910058E+02,  1.651860884469828E+02,  2.681582036455928E+08,  4.008555066225598E+08,  7.573745069928443E+07,
2455619.500000000, A.D. 2011-Feb-27 00:00:00.0000,  4.948392259977584E-01,  1.354640007079895E+08,  5.866653858701961E+00,  1.416239272923485E+02,  4.097220440704477E+01,  2.455269000380389E+06,  4.753210338064934E-06,  1.439422630924343E+02,  1.656950957201663E+02,  2.681601733142259E+08,  4.008563459204622E+08,  7.573828515793361E+07,
2455622.500000000, A.D. 2011-Mar-02 00:00:00.0000,  4.948312688471299E-01,  1.354671298877873E+08,  5.866590759552745E+00,  1.416236138006242E+02,  4.097324311257825E+01,  2.455268999479681E+06,  4.753157949517050E-06,  1.451730650380723E+02,  1.662019912739543E+02,  2.681621437230113E+08,  4.008571575582354E+08,  7.573911993321793E+07,
2455625.500000000, A.D. 2011-Mar-05 00:00:00.0000,  4.948232183803843E-01,  1.354702832465852E+08,  5.866526684438375E+00,  1.416232884496742E+02,  4.097428764596842E+01,  2.455268998558539E+06,  4.753105608055066E-06,  1.464038496597301E+02,  1.667068618876414E+02,  2.681641123969757E+08,  4.008579415473661E+08,  7.573995397659788E+07,
2455628.500000000, A.D. 2011-Mar-08 00:00:00.0000,  4.948150887788732E-01,  1.354734558875596E+08,  5.866461759532870E+00,  1.416229516427368E+02,  4.097533751240866E+01,  2.455268997623497E+06,  4.753053371270254E-06,  1.476346160980040E+02,  1.672097923723385E+02,  2.681660771698323E+08,  4.008586984521050E+08,  7.574078637029694E+07,
2455631.500000000, A.D. 2011-Mar-11 00:00:00.0000,  4.948068907791199E-01,  1.354766443578336E+08,  5.866396093453693E+00,  1.416226037273493E+02,  4.097639287016936E+01,  2.455268996681960E+06,  4.753001269366780E-06,  1.488653623407214E+02,  1.677108654538892E+02,  2.681680369052710E+08,  4.008594294527084E+08,  7.574161663288617E+07,
2455634.500000000, A.D. 2011-Mar-14 00:00:00.0000,  4.947986261941369E-01,  1.354798485349306E+08,  5.866329728781791E+00,  1.416222447254633E+02,  4.097745482184624E+01,  2.455268995739911E+06,  4.752949283211748E-06,  1.500960854305861E+02,  1.682101618273643E+02,  2.681699923226897E+08,  4.008601361104487E+08,  7.574244506912439E+07,
2455637.500000000, A.D. 2011-Mar-17 00:00:00.0000,  4.947902841553076E-01,  1.354830727570269E+08,  5.866262599686943E+00,  1.416218740704171E+02,  4.097852530710684E+01,  2.455268994798797E+06,  4.752897337905860E-06,  1.513267824788241E+02,  1.687077606028923E+02,  2.681719462392051E+08,  4.008608197213833E+08,  7.574327287250371E+07,
2455640.500000000, A.D. 2011-Mar-20 00:00:00.0000,  4.947818440172443E-01,  1.354863245241007E+08,  5.866194541016960E+00,  1.416214906099252E+02,  4.097960638889576E+01,  2.455268993853902E+06,  4.752845330153778E-06,  1.525574521389611E+02,  1.692037400909328E+02,  2.681739025402825E+08,  4.008614805564642E+08,  7.574410168915643E+07,
2455643.500000000, A.D. 2011-Mar-23 00:00:00.0000,  4.947732850514969E-01,  1.354896109359559E+08,  5.866125361638623E+00,  1.416210929825028E+02,  4.098069932204567E+01,  2.455268992896282E+06,  4.752793178911578E-06,  1.537880954116694E+02,  1.696981784279117E+02,  2.681758642746479E+08,  4.008621176133399E+08,  7.574493281073983E+07,
2455646.500000000, A.D. 2011-Mar-26 00:00:00.0000,  4.947645957660528E-01,  1.354929355147836E+08,  5.866054928790908E+00,  1.416206800988328E+02,  4.098180412714567E+01,  2.455268991917038E+06,  4.752740861065059E-06,  1.550187150863295E+02,  1.701911535853453E+02,  2.681778323120922E+08,  4.008627291094007E+08,  7.574576660578255E+07,
2455649.500000000, A.D. 2011-Mar-29 00:00:00.0000,  4.947557764914602E-01,  1.354962975321606E+08,  5.865983203332974E+00,  1.416202513775578E+02,  4.098291987337095E+01,  2.455268990910553E+06,  4.752688410333897E-06,  1.562493144478175E+02,  1.706827429099081E+02,  2.681798053844952E+08,  4.008633132368299E+08,  7.574660253704880E+07,
2455652.500000000, A.D. 2011-Apr-01 00:00:00.0000,  4.947468361323404E-01,  1.354996933341108E+08,  5.865910222818856E+00,  1.416198066842940E+02,  4.098404524672359E+01,  2.455268989875172E+06,  4.752635893375886E-06,  1.574798962807269E+02,  1.711730226723244E+02,  2.681817809845561E+08,  4.008638686350015E+08,  7.574743954228845E+07,
2455655.500000000, A.D. 2011-Apr-04 00:00:00.0000,  4.947377875480422E-01,  1.355031180289240E+08,  5.865836066321178E+00,  1.416193461485454E+02,  4.098517898006451E+01,  2.455268988812220E+06,  4.752583386155047E-06,  1.587104625259870E+02,  1.716620678765118E+02,  2.681837562546954E+08,  4.008643944804667E+08,  7.574827641083191E+07,
2455658.500000000, A.D. 2011-Apr-07 00:00:00.0000,  4.947286442917325E-01,  1.355065666186580E+08,  5.865760826269860E+00,  1.416188700051224E+02,  4.098632004084836E+01,  2.455268987724714E+06,  4.752530960418786E-06,  1.599410143664940E+02,  1.721499522869927E+02,  2.681857284957522E+08,  4.008648903728464E+08,  7.574911199910991E+07,
2455661.500000000, A.D. 2011-Apr-10 00:00:00.0000,  4.947194190453582E-01,  1.355100345093026E+08,  5.865684593152165E+00,  1.416183785021446E+02,  4.098746765745839E+01,  2.455268986616419E+06,  4.752478678940442E-06,  1.611715524479115E+02,  1.726367485510236E+02,  2.681876953459787E+08,  4.008653561826547E+08,  7.574994530649035E+07,
2455664.500000000, A.D. 2011-Apr-13 00:00:00.0000,  4.947101231502373E-01,  1.355135176388165E+08,  5.865607449604216E+00,  1.416178718616533E+02,  4.098862127864558E+01,  2.455268985491321E+06,  4.752426595408371E-06,  1.624020770805736E+02,  1.731225283342621E+02,  2.681896547852444E+08,  4.008657919316723E+08,  7.575077547706248E+07,
2455667.500000000, A.D. 2011-Apr-16 00:00:00.0000,  4.947007666488101E-01,  1.355170124361626E+08,  5.865529469404072E+00,  1.416173502693980E+02,  4.098978051979462E+01,  2.455268984353382E+06,  4.752374755994181E-06,  1.636325883813110E+02,  1.736073624393119E+02,  2.681916050760688E+08,  4.008661977159749E+08,  7.575160177465618E+07,
2455670.500000000, A.D. 2011-Apr-19 00:00:00.0000,  4.946913584979738E-01,  1.355205157296871E+08,  5.865450718452685E+00,  1.416168138774643E+02,  4.099094511658110E+01,  2.455268983206453E+06,  4.752323201164547E-06,  1.648630863615207E+02,  1.740913209028032E+02,  2.681935446954822E+08,  4.008665736612772E+08,  7.575242355397518E+07,
2455673.500000000, A.D. 2011-Apr-22 00:00:00.0000,  4.946819068021820E-01,  1.355240246552364E+08,  5.865371256293242E+00,  1.416162628111515E+02,  4.099211489028664E+01,  2.455268982054270E+06,  4.752271967227510E-06,  1.660935709784038E+02,  1.745744730753582E+02,  2.681954722768704E+08,  4.008669198985043E+08,  7.575324023595920E+07,
2455676.500000000, A.D. 2011-Apr-25 00:00:00.0000,  4.946724190146335E-01,  1.355275365796081E+08,  5.865291137588087E+00,  1.416156971764199E+02,  4.099328972314124E+01,  2.455268980900465E+06,  4.752221087521957E-06,  1.673240421638810E+02,  1.750568876898444E+02,  2.681973865652363E+08,  4.008672365508646E+08,  7.575405128883046E+07,
2455679.500000000, A.D. 2011-Apr-28 00:00:00.0000,  4.946629020990161E-01,  1.355310490402380E+08,  5.865210413384085E+00,  1.416151170666860E+02,  4.099446954076432E+01,  2.455268979748596E+06,  4.752170593309148E-06,  1.685544998410767E+02,  1.755386329221671E+02,  2.681992863836686E+08,  4.008675237270992E+08,  7.575485621388772E+07,
2455682.500000000, A.D. 2011-May-01 00:00:00.0000,  4.946533626604385E-01,  1.355345596970244E+08,  5.865129132174721E+00,  1.416145225688892E+02,  4.099565429898259E+01,  2.455268978602177E+06,  4.752120514460249E-06,  1.697849439345141E+02,  1.760197764475067E+02,  2.682011706074808E+08,  4.008677815179372E+08,  7.575565453455028E+07,
2455685.500000000, A.D. 2011-May-04 00:00:00.0000,  4.946438070589660E-01,  1.355380662909667E+08,  5.865047340829132E+00,  1.416139137692188E+02,  4.099684397294984E+01,  2.455268977464705E+06,  4.752070880030698E-06,  1.710153743775059E+02,  1.765003854937802E+02,  2.682030381426068E+08,  4.008680099942469E+08,  7.575644578720476E+07,
2455688.500000000, A.D. 2011-May-07 00:00:00.0000,  4.946342415211343E-01,  1.355415666038593E+08,  5.864965085487103E+00,  1.416132907591670E+02,  4.099803854691866E+01,  2.455268976339688E+06,  4.752021718807302E-06,  1.722457911186892E+02,  1.769805268934027E+02,  2.682048879050195E+08,  4.008682092061796E+08,  7.575722951248538E+07,
